Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2022,0.07106910473880822,0.7750605007910362,0.9996709473341187,False,False,False,False,True,False,False,False,False,False
2021,-0.5317441052179809,-1.0271732522885633,-0.4344781025986415,False,False,False,False,False,False,False,False,False,True
2003,-0.8952601406350791,-0.3438418820637402,-0.1045018589458705,False,False,False,False,True,False,False,False,False,False
2016,0.060220473613521654,-1.0545394932649506,0.612884823448472,False,False,False,False,False,False,False,False,False,True
2008,0.7864807811301492,-0.6443814416301257,0.2762375963704472,False,False,False,False,False,False,False,False,False,True
2019,-0.6727607004795081,-1.5416992198638135,0.008325901845211526,False,False,False,False,False,False,False,False,False,True
2001,2.204033542522047,1.1943979024333031,-0.2992629497988538,False,False,False,False,True,False,False,False,False,False
2023,-1.3028711426649298,0.9296083292961856,0.6434998778510372,False,False,False,False,False,False,False,False,False,False
2017,0.12581779001697302,-0.8555117499944779,-0.07404411583207696,False,False,False,False,True,False,False,False,False,False
2020,-0.011148656582706654,0.39069174048201694,0.07368060158055524,False,False,False,False,False,False,False,False,False,True
2021,-0.06769957616707586,-1.4723661432960626,1.0188424069618047,False,False,False,False,True,False,False,False,False,False
2010,-0.578851720682502,0.546404666093813,1.0741120707166607,False,False,False,False,False,False,False,False,False,False
2012,-0.00033724230926241816,-0.9310516835448632,0.19519150820415962,False,False,False,False,True,False,False,False,False,False
2007,-0.4730795311203211,1.1310142910643617,0.0350684710466504,False,False,False,False,False,False,False,False,False,False
2000,1.0703396530164433,0.4376923125095606,0.5728861361086937,False,False,False,False,False,False,False,False,False,False
2016,1.3660133994499144,-0.42232976029790115,-0.31254357906043856,False,False,False,False,True,False,False,False,False,False
2011,-0.41869589214345465,-0.4641745679470404,-0.3099837263774858,False,False,False,False,False,False,False,False,False,True
2003,-1.5346757659677759,0.07811068783373076,-0.12816347122153124,False,False,False,False,False,False,False,False,False,False
2020,0.20855421909938293,-0.9701971373276638,-1.0607206124212714,False,False,False,False,True,False,False,False,False,False
2012,0.1765315952490742,1.0400906765739928,2.237992113550606,False,False,False,False,False,False,False,False,False,False
2008,0.019866060333913964,0.23656948103440142,-0.4569905551997243,False,False,False,False,False,False,False,False,False,True
2006,0.39979225490053805,0.8825641771125972,0.3892697420162858,False,False,False,False,True,False,False,False,False,False
2022,1.153510855454647,-2.467194409335881,-0.08352059539502592,False,False,False,False,True,False,False,False,False,False
2023,0.6662745610858251,-0.047880470062204625,0.6042390977484067,False,False,False,False,True,False,False,False,False,False
2004,0.39844447385875514,0.17974109163246108,-0.441731783688804,False,False,False,False,False,False,False,False,False,True
2004,0.5960551338891767,-0.06705141020258695,0.14454174911171216,False,False,False,False,False,False,False,False,False,False
2016,0.1497797585139824,-0.04157804602521934,-0.8965650792444015,False,False,False,False,True,False,False,False,False,False
2008,-0.9133417465704325,-0.3787482256335912,1.1177017244251306,False,False,False,False,False,False,False,False,False,False
2005,1.2147343953091878,2.1512456145566823,0.5784869931336422,False,False,False,False,False,False,False,False,False,False
2018,0.017531169423329485,0.1750248008147311,-1.4489577078243603,False,False,False,False,False,False,False,False,False,True
2015,-0.9137843643957639,0.05651270915849253,-0.05320673700693428,False,False,False,False,True,False,False,False,False,False
2020,-1.0754749403641561,0.8552959785745556,-1.4236994244566472,False,False,False,False,False,False,False,False,False,False
2001,-0.8887898754024869,-0.6121917140176986,-0.8470744034207786,False,False,False,False,True,False,False,False,False,False
2009,-1.1684949529182338,-1.3272139212925729,0.8316097085674693,False,False,False,False,True,False,False,False,False,False
2015,0.5205290714010229,0.8264564911233026,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True
2004,-0.22912235436986006,-0.3908909557082698,0.952865145812281,False,False,False,False,True,False,False,False,False,False
2014,0.6156751305189533,1.2714686616362112,0.3025928154845429,False,False,False,False,True,False,False,False,False,False
2012,0.9651607728637946,1.2099356812578264,-0.14517368948992423,False,False,False,False,False,False,False,False,False,False
2012,0.7353864717042652,-2.3426093595406074,0.7895642132241117,False,False,False,False,False,False,False,False,False,True
2012,0.48956492929482115,0.00731627482312425,2.5701409472972245,False,False,False,False,True,False,False,False,False,False
2014,0.1818029041439048,0.9926963924617807,-1.3639382482588933,False,False,False,False,False,False,False,False,False,False
2013,-0.24266893328155328,-1.785895691362597,1.5853704004807672,False,False,False,False,False,False,False,False,False,True
2007,-0.18340983378901002,0.2955163489426266,0.8759286727003831,False,False,False,False,False,False,False,False,False,True
2010,0.4454561596958276,0.5818640822564173,-0.7546657627772709,False,False,False,False,False,False,False,False,False,False
2017,-0.9274416973962163,-0.11739333415711764,0.44503831192584653,False,False,False,False,False,False,False,False,False,False
2023,-0.12144661184580872,-0.11030596008860796,-1.152108520696102,False,False,False,False,False,False,False,False,False,False
2003,-0.7333901436326109,1.1121144494501796,-0.5476450103355843,False,False,False,False,False,False,False,False,False,False
2009,0.9682770445770555,-1.5300696031697512,-2.1208995229263485,False,False,False,False,False,False,False,False,False,False
2000,0.5633170478257248,0.7518181647739165,-1.382816301506878,False,False,False,False,True,False,False,False,False,False
2004,1.824937546518961,0.3869793228400234,0.3054243694852033,False,False,False,False,True,False,False,False,False,False
2012,-0.7465882145438252,1.2135731342398,0.39179802246117723,False,False,False,False,False,False,False,False,False,True
2000,-0.6513470038877681,-0.9939614276179436,0.3809961465733405,False,False,False,False,True,False,False,False,False,False
2022,-0.022511833881001145,1.3852758484561718,0.553723544787143,False,False,False,False,True,False,False,False,False,False
2007,-0.717949651205358,-1.4259664706549977,0.04857367511850818,False,False,False,False,True,False,False,False,False,False
2002,0.4039376357070341,-0.3878415171975796,0.594874447609471,False,False,False,False,False,False,False,False,False,False
2002,-0.11884269387512762,-1.2049595324608458,0.980026606122326,False,False,False,False,False,False,False,False,False,True
2006,-0.5075064211126653,0.6474441588320252,0.17341750752827928,False,False,False,False,False,False,False,False,False,True
2003,0.8924433074302695,-0.8112565189078297,-0.4908243041807479,False,False,False,False,False,False,False,False,False,True
2002,-1.7164207513751497,1.0497191399883237,-0.2088519093755475,False,False,False,False,False,False,False,False,False,True
2014,0.4079287251097521,-1.7200112972653696,-0.882934503126153,False,False,False,False,True,False,False,False,False,False
2007,-0.5631103577982332,-0.5005436234083086,0.7637094937512147,False,False,False,False,True,False,False,False,False,False
2002,0.6518714991960765,1.6887133525467874,-1.633450276084239,False,False,False,False,False,False,False,False,False,False
2006,0.8645987282535744,-0.8100580183176881,-0.22248832031563204,False,False,False,False,False,False,False,False,False,True
2017,-2.0954779275424684,0.9757550259398927,0.4883080455037788,False,False,False,False,True,False,False,False,False,False
2010,-1.051859921020335e-15,0.6195534295832259,-1.0622983877202663,False,False,False,False,True,False,False,False,False,False
2010,-0.0218984955806216,-1.3465165232761658,-1.4310385698367365,False,False,False,False,False,False,False,False,False,False
2016,-2.167854451730538,0.1437332804055729,-2.291258884680948,False,False,False,False,False,False,False,False,False,False
2005,0.12870682364374303,1.4362624093858631,-0.34442103179210903,False,False,False,False,False,False,False,False,False,False
2007,-0.5426107058782229,-0.4659380418236289,-1.1827308823189906,False,False,False,False,True,False,False,False,False,False
2000,-1.1445324602374198,-0.7406131750009607,0.788449685060959,False,False,False,False,True,False,False,False,False,False
2009,-0.6513605675853966,0.25862471013276905,-1.5808704565177067,False,False,False,False,False,False,False,False,False,False
2018,-0.8048662281328918,-0.27438740544775353,0.44882984640470547,False,False,False,False,False,False,False,False,False,True
2002,-0.580630296662022,-1.531479980797844,-1.337409286941029,False,False,False,False,False,False,False,False,False,False
2003,0.09084442116357341,-0.28129057072327984,-1.543345836373209,False,False,False,False,False,False,False,False,False,False
2010,0.7979743206758462,-0.5398384320049122,-1.241261715190626,False,False,False,False,False,False,False,False,False,False
2014,-0.14272046733656427,-0.19517849550954355,0.9822087120613926,False,False,False,False,False,False,False,False,False,False
2000,0.9059029051762097,-2.421790596055205,-1.2406062468983066,False,False,False,False,True,False,False,False,False,False
2008,-1.0026222205552238,0.29381512841456847,1.0471801740085094,False,False,False,False,False,False,False,False,False,True
2010,0.06221353230478059,-1.6668595722923871,0.1307274497521518,False,False,False,False,False,False,False,False,False,False
2018,1.7975423687288667,0.6689895790217122,-0.572782861475779,False,False,False,False,False,False,False,False,False,True
2012,-1.486351522913669,0.9882830023177124,-1.0937055973974914,False,False,False,False,False,False,False,False,False,True
2015,-1.5202751544675617,-2.0119120007530733,1.7911647629754834,False,False,False,False,False,False,False,False,False,True
2003,1.0633070203272847,1.2069982956764624,-0.6410590745081994,False,False,False,False,False,False,False,False,False,False
2000,0.12228884014077929,-0.17832924782697263,-0.636992675561736,False,False,False,False,True,False,False,False,False,False
2019,-0.6078476800077127,0.9930443592283938,1.3489111516538608,False,False,False,False,False,False,False,False,False,False
2012,-1.0769803078544402,0.8499748053606739,1.5218438963972185,False,False,False,False,False,False,False,False,False,True
2000,-0.10555095322325896,-1.4817482323319022,-0.20354811408473747,False,False,False,False,False,False,False,False,False,True
2004,0.04506191043866637,-0.9006944144625552,1.0884645383113096,False,False,False,False,True,False,False,False,False,False
2004,0.049456980804207316,1.5201886992268867,-0.6646528908415764,False,False,False,False,False,False,False,False,False,False
2013,-1.0856615446608473,-1.280891295955007,2.1253842845760786,False,False,False,False,False,False,False,False,False,True
2022,-0.37286894741486776,0.2904778545558748,-1.346412944822676,False,False,False,False,True,False,False,False,False,False
2013,-0.5781660565365514,-0.8053292649511431,-0.9588662125577188,False,False,False,False,False,False,False,False,False,True
2007,0.5005970123089569,-0.9506352841746564,1.2138463745361696,False,False,False,False,True,False,False,False,False,False
2003,-1.0332585419145934,-0.0819847510449009,-0.3492423518160039,False,False,False,False,True,False,False,False,False,False
2006,-0.006056132836788591,2.0864852877267763,1.2718276427831352,False,False,False,False,False,False,False,False,False,False
2019,2.2661787282228443,0.6899841638904196,-0.5218683356352753,False,False,False,False,False,False,False,False,False,True
2018,-1.0939069149608782,-1.0975276112291568,0.5762466377123933,False,False,False,False,False,False,False,False,False,False
2014,-0.7373167600983197,0.12811628617730125,-0.7431577356919942,False,False,False,False,False,False,False,False,False,True
2021,-0.15695547583407551,-1.8880888966718443,-0.14090431803905756,False,False,False,False,False,False,False,False,False,False
2003,-1.051859921020335e-15,-2.2759578473543725,-1.316393569745059,False,False,False,False,False,False,False,False,False,True
2018,-1.3409173066611757,0.10228828904902865,-0.1136988101440766,False,False,False,False,False,False,False,False,False,False
2008,0.20237705033537848,0.6378401611061174,-0.9234913320168283,False,False,False,False,True,False,False,False,False,False
2020,-0.22961841574274283,1.467995132505679,1.9551999842929493,False,False,False,False,False,False,False,False,False,True
2012,0.8632232797570175,0.30224628143205895,-0.3799007970234295,False,False,False,False,False,False,False,False,False,True
2013,-0.2850917414076766,-0.05738446822760458,-1.235565009572017,False,False,False,False,True,False,False,False,False,False
2022,-0.36327197921179444,-0.39617726331652875,0.608033125482146,False,False,False,False,False,False,False,False,False,False
2013,-0.6978868624821623,0.454214201780965,-1.2455412200804794,False,False,False,False,False,False,False,False,False,True
2021,-0.37810601141602207,-1.2567198872168943,0.7886739226134881,False,False,False,False,False,False,False,False,False,True
2009,-1.1497378561901848,-0.7291751018544933,-0.6113528010597208,False,False,False,False,False,False,False,False,False,False
2015,-0.20456695734374866,-1.2232133140262118,-0.10380421062013218,False,False,False,False,True,False,False,False,False,False
2004,-0.9362718349471835,-0.5779758383090771,-0.25213192370717813,False,False,False,False,False,False,False,False,False,False
2022,-1.149007389451902,-0.7747872813345823,-0.3145948446662507,False,False,False,False,False,False,False,False,False,False
2005,-0.6415620744130351,-0.8412408270268642,-0.006278649237555048,False,False,False,False,False,False,False,False,False,False
2001,0.3271362132281298,-0.6914956152695367,-0.7141099286719236,False,False,False,False,False,False,False,False,False,True
2012,0.05276844951054043,0.1431847576940631,-1.1324847697041756,False,False,False,False,True,False,False,False,False,False
2012,0.5193940191252693,1.181466645462151,-0.029105849295107355,False,False,False,False,True,False,False,False,False,False
2018,-0.8936190646713186,0.2191885230399598,-0.4550829416731437,False,False,False,False,False,False,False,False,False,False
2017,-0.08530629939347915,-0.6261396955330806,-1.314891896423183,False,False,False,False,False,False,False,False,False,True
2018,1.4379749594198823,0.3661104989052227,0.5323486222754792,False,False,False,False,False,False,False,False,False,False
2000,1.1677107060141525,0.044504116705539463,-0.08294780098695045,False,False,False,False,False,False,False,False,False,True
2007,-1.2057390935459444,0.1024275326139688,-1.1272819307515096,False,False,False,False,False,False,False,False,False,True
2021,-0.9692665219307021,-0.08636443714907234,-0.29894495218558864,False,False,False,False,False,False,False,False,False,True
2015,1.4341363422459883,1.6296204896109117,-0.20803855689849743,False,False,False,False,False,False,False,False,False,True
2001,0.32748937398987976,0.0332813057279348,-1.0727427914034933,False,False,False,False,True,False,False,False,False,False
2007,-0.24299492933058592,-0.6144502080021464,3.018589715105568,False,False,False,False,False,False,False,False,False,True
2005,-0.34219238107125144,-0.8262380528928502,-0.07460038823753444,False,False,False,False,False,False,False,False,False,True
2015,0.12844830940166618,0.8208062945165969,-0.2815778541583855,False,False,False,False,False,False,False,False,False,False
2022,0.13958097511610518,-1.2278039406327819,2.3106803290676248,False,False,False,False,False,False,False,False,False,False
2010,-0.5471479138261749,1.267806796278241,0.37849242116806403,False,False,False,False,True,False,False,False,False,False
2016,-0.21854269671450877,1.0893374513921182e-15,1.1123785787958913,False,False,False,False,False,False,False,False,False,False
2022,-0.578288533069624,1.1395571942529374,0.025006748150898574,False,False,False,False,False,False,False,False,False,True
2018,0.07629287175849864,0.7185761797510125,-0.004327208742470356,False,False,False,False,False,False,False,False,False,False
2010,-0.7287051373477017,-0.49495230864959494,-0.9015247920025864,False,False,False,False,True,False,False,False,False,False
2007,-1.1996190028681002,-0.7997449928366025,0.5856353556822594,False,False,False,False,False,False,False,False,False,False
2021,1.236868177879711,1.1453128082872241,1.736781204363751,False,False,False,False,False,False,False,False,False,False
2003,-0.13538348524638716,1.7019743585418616,1.4717888576748483,False,False,False,False,True,False,False,False,False,False
2010,1.4337670842939025,-0.6657140834701717,-1.2481797345100873,False,False,False,False,True,False,False,False,False,False
2007,-1.7898711336834225,0.5058610649815031,1.7473846762520886,False,False,False,False,False,False,False,False,False,True
2008,-1.3610314887421961,0.897413631944033,-0.8742772169670309,False,False,False,False,False,False,False,False,False,False
2001,0.3410296590818493,0.5279367758605257,-0.9847729689291119,False,False,False,False,False,False,False,False,False,True
2015,-0.13463471393377588,-0.010365494682206013,-0.9313434451654401,False,False,False,False,False,False,False,False,False,False
2005,-1.1018649678070593,-0.44615325943669604,-0.4485279824285562,False,False,False,False,False,False,False,False,False,False
2020,0.9358689279323359,0.20912329939747598,-1.9527242080115328,False,False,False,False,False,False,False,False,False,True
2020,-0.8462390910168424,-2.110132946920336,-0.015538250586061151,False,False,False,False,False,False,False,False,False,False
2018,0.9909875249173404,1.251865579504376,-0.3202544172444654,False,False,False,False,False,False,False,False,False,False
2007,-0.1361466684365687,-1.7383061322148836,-0.02649147698396086,False,False,False,False,False,False,False,False,False,False
2013,-1.0239155130428423,-0.8863713764237253,-0.5509509086586426,False,False,False,False,True,False,False,False,False,False
2023,-0.667570020880774,-0.39463284238857577,-1.6203207958822714,False,False,False,False,False,False,False,False,False,True
2015,1.1451840159613336,-1.0435482922530914,-0.3210988318060606,False,False,False,False,True,False,False,False,False,False
2011,-0.3380491746111175,-1.1706812436339353,1.1237549775362028,False,False,False,False,False,False,False,False,False,True
2004,0.7900641655129561,1.3193042484690576,-1.0526324822236361,False,False,False,False,False,False,False,False,False,True
2023,1.1703090534231522,1.6989096344640187,-0.9229804009335344,False,False,False,False,False,False,False,False,False,False
2023,-0.14501855053729987,1.4557287629897073,0.3768272695480993,False,False,False,False,False,False,False,False,False,True
2018,-0.27182899081424095,0.7561429454286307,-5.777342493291899e-16,False,False,False,False,True,False,False,False,False,False
2017,-0.4332847527978868,2.354532514924744,0.153325006742724,False,False,False,False,True,False,False,False,False,False
2008,0.23915373044366545,-0.32494916482103287,0.36625298645582616,False,False,False,False,True,False,False,False,False,False
2001,1.2640069833570775,-0.4191181579055178,-0.616346510233454,False,False,False,False,False,False,False,False,False,True
2019,-1.163459544545788,-0.052603423402207215,-0.7985356525238467,False,False,False,False,True,False,False,False,False,False
2011,0.12106952081997475,1.3385005070474618,-1.4418184638936793,False,False,False,False,False,False,False,False,False,True
2001,0.08263377750816012,0.5113445277021645,-0.8388450614759762,False,False,False,False,True,False,False,False,False,False
2009,-1.6760944672001423,1.6313185884514256,0.48697368696831383,False,False,False,False,True,False,False,False,False,False
2000,-0.861847193306385,0.00043384314994819015,0.750890151474464,False,False,False,False,False,False,False,False,False,True
2003,-0.6798297106184887,-1.5340339003628878,-0.004875167262042383,False,False,False,False,True,False,False,False,False,False
2011,0.6050385474245688,-0.7242379468889695,-0.6665267455467742,False,False,False,False,False,False,False,False,False,False
2008,0.7604066439591538,0.9417971997767731,0.0045277958476829545,False,False,False,False,False,False,False,False,False,True
2003,-1.739327762939381,-0.5489725772780811,-0.865444653424175,False,False,False,False,False,False,False,False,False,True
2008,0.49416471682119395,0.029910681222456225,0.10774285570445767,False,False,False,False,False,False,False,False,False,True
2005,0.3793412987685895,0.17846463134843618,0.6617170432173507,False,False,False,False,False,False,False,False,False,False
2000,0.44014745471244393,1.7105111333967364,-0.5210505639202531,False,False,False,False,False,False,False,False,False,True
2009,0.062086248800340145,0.7992507483827678,-0.8505868422623549,False,False,False,False,True,False,False,False,False,False
2013,0.7706113074029034,0.6067888885548478,-0.5428703617851641,False,False,False,False,True,False,False,False,False,False
2021,0.9669790196234157,0.09134666533050025,0.994090465515068,False,False,False,False,True,False,False,False,False,False
2017,-1.524812107802865,-0.8789609944285107,2.656517426980211,False,False,False,False,False,False,False,False,False,True
2005,-0.11686301553123532,0.17437370682723066,0.5658260555720488,False,False,False,False,True,False,False,False,False,False
2017,-0.29962643806454153,2.0711475847141276,-0.138380970778176,False,False,False,False,False,False,False,False,False,True
2019,-0.5823088386237407,0.43992060819596907,-1.0168610013598673,False,False,False,False,True,False,False,False,False,False
2015,-0.47728692997307787,-0.6047020972855401,-1.0774112521989276,False,False,False,False,False,False,False,False,False,False
2014,0.09231907002526717,-0.4743866312793864,0.35026366326542485,False,False,False,False,False,False,False,False,False,False
2015,-1.2252548783858725,1.3282892444690293,-0.8278586784314838,False,False,False,False,False,False,False,False,False,False
2007,0.5220724664880873,-0.5861348405478833,0.9306431916626178,False,False,False,False,False,False,False,False,False,False
2012,-0.4014456762438246,-0.2606810655249237,-0.6556565459741645,False,False,False,False,False,False,False,False,False,True
2022,0.7032905489684967,-1.1841378274552463,1.3214915642736529,False,False,False,False,True,False,False,False,False,False
2010,-0.6242185167736182,-0.33636869118498963,-0.46638483750229154,False,False,False,False,False,False,False,False,False,False
2006,-0.6723442678530673,0.4004494528532788,1.0389042273100089,False,False,False,False,False,False,False,False,False,True
2016,-0.9133616451302402,-0.35459508735944867,0.5896668144187562,False,False,False,False,False,False,False,False,False,False
2017,-0.6192653221623923,-0.03948480453003101,0.7593573212174047,False,False,False,False,False,False,False,False,False,False
2021,-0.7854287052673014,-1.194901955653809,-0.1338696864362817,False,False,False,False,False,False,False,False,False,True
2022,0.3125644574547123,-0.6102252564386477,-0.7150875995687543,False,False,False,False,False,False,False,False,False,True
2018,0.8564729765471745,2.0284109594465187,0.9179794145860953,False,False,False,False,True,False,False,False,False,False
2012,0.27092565658679235,-0.19510381125027124,1.6825783508786838,False,False,False,False,True,False,False,False,False,False
2014,-0.14235311434335837,0.29244117468205943,-1.0450221148360663,False,False,False,False,False,False,False,False,False,False
2022,0.3588763048046125,-0.8506513778684847,0.3969952054127333,False,False,False,False,False,False,False,False,False,False
2021,-0.10593379289241973,-0.012906549686971174,0.39329233667179575,False,False,False,False,True,False,False,False,False,False
2021,-0.04820595038562761,-0.3292027411230549,0.09477360629907167,False,False,False,False,True,False,False,False,False,False
2000,-0.3459471119050298,1.0159302834368253,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True
2015,0.6694890910004894,0.9693342929370916,-0.823711373927193,False,False,False,False,True,False,False,False,False,False
2004,-2.3526886463277554,1.072984391888169,1.0046809606070652,False,False,False,False,True,False,False,False,False,False
2002,-1.968016601341397,0.015127625238135168,-0.3376202217480265,False,False,False,False,False,False,False,False,False,False
2022,0.8388126661944585,1.0893374513921182e-15,-2.3467033419834054,False,False,False,False,True,False,False,False,False,False
2009,-0.24814396409833472,0.725007636812273,-1.4890463141113541,False,False,False,False,False,False,False,False,False,False
2018,0.7411171823846135,-1.4663001964005842,-0.03217816472663658,False,False,False,False,True,False,False,False,False,False
2004,-0.6136909061128042,1.4498050492217722,1.1234410046366987,False,False,False,False,False,False,False,False,False,True
2006,1.4135063924983517,-0.06930102524161526,0.9880494418455193,False,False,False,False,True,False,False,False,False,False
2013,-0.19484342876044908,1.053390497502975,0.03581022603656083,False,False,False,False,True,False,False,False,False,False
2002,0.32557182135079793,-1.0966595437667337,-1.1844737869694675,False,False,False,False,True,False,False,False,False,False
2012,-0.47074805644320394,-0.13353339332846778,-1.2452627255589186,False,False,False,False,False,False,False,False,False,False
2012,-0.8704326565044262,0.6721903535013114,0.3433151873894156,False,False,False,False,False,False,False,False,False,True
2009,-1.619907182218054,0.17572336224261847,-0.10824792082949279,False,False,False,False,True,False,False,False,False,False
2001,0.6242902220028909,-0.21025650196216736,0.8803717688672315,False,False,False,False,False,False,False,False,False,False
2005,0.27763123621136476,-2.4757661800673323,-0.3910070871366618,False,False,False,False,False,False,False,False,False,True
2007,0.009634044245558356,-0.7895884022819792,-0.8202030346334632,False,False,False,False,False,False,False,False,False,False
2003,-1.0849229180582565,-1.0224771498041005,-0.338445991115143,False,False,False,False,False,False,False,False,False,False
2011,1.1836553229188922,-1.8900316443435061,-0.0797680467094167,False,False,False,False,False,False,False,False,False,True
2014,0.020452536219453935,-0.7597311570955314,-2.0503568030276833,False,False,False,False,True,False,False,False,False,False
2007,0.5507323518033415,1.760092032321474,0.3944404695041534,False,False,False,False,False,False,False,False,False,False
2006,-0.07623852828668962,1.072184586813557,0.07223321899146189,False,False,False,False,False,False,False,False,False,False
2013,-1.0412277291872793,-0.883127091973333,0.8570237630140602,False,False,False,False,True,False,False,False,False,False
2022,0.8079133159985574,-0.6409104205293651,0.6940534812875643,False,False,False,False,True,False,False,False,False,False
2018,0.326794804726063,-0.6389007421733124,0.9899749762964006,False,False,False,False,False,False,False,False,False,True
2013,-0.2347166494038055,0.6781722193969634,1.5728670207960485,False,False,False,False,False,False,False,False,False,True
2021,0.31160815293551114,0.33372244056209843,0.06916780881710168,False,False,False,False,False,False,False,False,False,True
2012,0.6525705864612042,-0.76237903598964,-2.2200425159494896,False,False,False,False,True,False,False,False,False,False
2020,0.5128207981628375,-0.6490772186460152,0.7733177993408608,False,False,False,False,False,False,False,False,False,False
2000,-1.593613869037656,0.9972886578752373,1.103007598871326,False,False,False,False,False,False,False,False,False,False
2018,-1.3972074453966346,1.4320508563466827,-0.2888876664727581,False,False,False,False,False,False,False,False,False,True
2000,0.577343591396265,-0.9434030450380825,-2.034559475715908,False,False,False,False,True,False,False,False,False,False
2003,-0.6918908118198783,-0.17848003629574785,0.9475915099403216,False,False,False,False,False,False,False,False,False,False
2009,-1.0049805377465166,0.062341144475648785,-0.08587623114703556,False,False,False,False,False,False,False,False,False,True
2002,0.25692393229833377,-0.24911126463324607,-1.3691742997226268,False,False,False,False,False,False,False,False,False,False
2019,-1.0319213138893482,1.0453438675154203,-0.3279655999917273,False,False,False,False,False,False,False,False,False,False
2008,-0.4991665199147923,-0.21307870939658433,-0.07179356963518806,False,False,False,False,True,False,False,False,False,False
2002,0.6834150739047082,1.8085814116809555,-0.3282905260538274,False,False,False,False,True,False,False,False,False,False
2005,-1.418471384166692,1.1147277676738503,-0.5602276533181867,False,False,False,False,False,False,False,False,False,False
2005,-1.2889000502342605,-0.7371179831181777,0.8618170789195017,False,False,False,False,False,False,False,False,False,True
2022,-1.5044992732400069,0.0019182747216163142,1.251320238425721,False,False,False,False,True,False,False,False,False,False
2011,-0.8384862924902207,-1.021852390667606,1.817996748932073,False,False,False,False,False,False,False,False,False,False
2022,-0.00011621369248487742,-0.44779105487981263,-1.0463427801128233,False,False,False,False,True,False,False,False,False,False
2000,-0.6232030729508249,0.7906485105349148,1.2021790778947088,False,False,False,False,True,False,False,False,False,False
2015,1.2617145317682792,0.17746185152159705,0.11925919276947311,False,False,False,False,True,False,False,False,False,False
2023,0.3308284700941384,2.0091262101361167,0.2996596307047611,False,False,False,False,False,False,False,False,False,False
2004,-0.09029978241534667,-1.2626163132511903,1.117905246702078,False,False,False,False,False,False,False,False,False,True
2008,1.0521485726698423,-0.09600240622091147,-0.11568406582353133,False,False,False,False,False,False,False,False,False,True
2009,-1.255630336202753,-0.5599107567997801,-0.24508897393418808,False,False,False,False,False,False,False,False,False,True
2012,0.6961180604003687,-0.37382628417777797,-0.7436848422736452,False,False,False,False,True,False,False,False,False,False
2014,-0.2834341497992006,-0.022540392664035076,-1.205288156002993,False,False,False,False,False,False,False,False,False,False
2011,-0.4780104683214153,-0.727859038010112,-0.6840583385102603,False,False,False,False,True,False,False,False,False,False
2004,0.46917844377242673,0.8762303294587621,0.09994221588949531,False,False,False,False,False,False,False,False,False,True
2004,-0.43998230075772515,1.654807629485162,-0.11607107747450827,False,False,False,False,False,False,False,False,False,True
2017,0.0879844927040563,-2.355226462960265,-0.4383722285738758,False,False,False,False,False,False,False,False,False,False
2011,-0.16232776940562174,1.3030432333830793,-0.40826189054537493,False,False,False,False,True,False,False,False,False,False
2002,0.1986103215548109,2.405788916251619,0.958801728625393,False,False,False,False,False,False,False,False,False,True
2006,-0.5239825999068191,0.12249327737672418,0.1043664662760884,False,False,False,False,False,False,False,False,False,False
2016,0.7495805686696947,-0.6627947644805461,-1.0362494239492126,False,False,False,False,True,False,False,False,False,False
2018,-1.8892591956351033,-0.6250719041812997,-0.010506903731255166,False,False,False,False,True,False,False,False,False,False
2017,0.49566622252761255,-0.36565954179821486,0.5341280261484022,False,False,False,False,False,False,False,False,False,True
2000,-1.7534160729237274,0.35865468069301193,0.8662079408073765,False,False,False,False,False,False,False,False,False,True
2023,-0.7428105707902307,-0.4830384993729173,0.483433558053994,False,False,False,False,True,False,False,False,False,False
2004,0.3903827836606081,-0.14201351711968446,0.7609184437972684,False,False,False,False,True,False,False,False,False,False
2001,-1.8621602961634947,-1.001576181597514,0.42676444123443397,False,False,False,False,False,False,False,False,False,True
2000,0.07428571069223443,-0.5118572322673838,-2.025127252268747,False,False,False,False,True,False,False,False,False,False
2006,-1.2916376134321443,-0.4681186180002071,-0.22338976515162232,False,False,False,False,False,False,False,False,False,True
2010,-0.9343293349699852,-0.09867350984187434,-0.15506683518239606,False,False,False,False,True,False,False,False,False,False
2010,-0.9751908359570604,-1.4915188533293686,1.9228188010513612,False,False,False,False,False,False,False,False,False,True
2017,-1.2667562229694023,-0.3873074493293982,0.6739280627240776,False,False,False,False,False,False,False,False,False,False
2016,-1.6098541874968977,-0.2741003846270556,-0.35088009598499,False,False,False,False,False,False,False,False,False,True
2001,1.7660781010144795,0.11764367350413363,-0.8209335867264552,False,False,False,False,False,False,False,False,False,True
2006,-0.23565949731807617,1.3085738375525162,-0.4026852390135173,False,False,False,False,False,False,False,False,False,False
2006,-1.17268460573236,1.0893374513921182e-15,-0.8557560438359516,False,False,False,False,True,False,False,False,False,False
2009,-0.5728731641854327,-1.2580155472557155,2.0598862447604023,False,False,False,False,False,False,False,False,False,False
2021,-0.041022334570097296,0.06593165443630862,-0.08189866630923577,False,False,False,False,False,False,False,False,False,True
